Id	Priority	UpProbability	Bg	ProbabilityBg	UpProbabilityDesc	UpProbabilityPercent	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
1059	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1061	9900	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1062	9890	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1063	9880	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1064	9870	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1065	9860	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1066	9850	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1067	9840	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1068	9830	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1069	9820	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1070	9810	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1071	9800	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1072	9790	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1073	9780	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1074	9770	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1075	9760	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1076	9750	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1077	9740	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1078	9730	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1079	9720	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1080	9710	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1081	9700	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1082	9690	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1083	9680	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1084	9670	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1085	9660	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1086	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1087	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1088	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1089	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1090	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1091	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1092	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1093	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1094	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1095	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1096	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1097	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1098	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1099	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1100	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1101	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1102	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1103	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1104	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1105	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1106	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1107	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1108	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1109	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1110	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1111	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1112	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1113	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1114	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1115	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1116	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1117	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1118	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1119	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1120	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1121	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1122	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1123	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1124	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1125	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1126	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1127	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1128	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1129	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1130	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1131	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1132	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1133	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1134	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1135	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1136	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1137	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1138	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1139	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1140	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1141	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1142	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1143	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1144	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1145	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1146	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1147	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1148	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1149	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1150	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1151	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1152	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1153	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1154	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1155	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1156	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1157	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1158	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1159	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1160	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1161	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1162	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1163	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1164	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1165	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1166	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1167	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1168	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
